Action_0,Action_1,Action_2,Old0,Old1,Old2,Old3,Old4,Old5,Old6,Old7,Old8,Old9,Old10,Observation_0,Observation_1,Observation_2,Observation_3,Observation_4,Observation_5,Observation_6,Observation_7,Observation_8,Observation_9,Observation_10,Done,Reward
-0.5468937,1.0,1.0,1.2735468,0.022549877,-0.19287442,0.022863023,0.80574906,-0.501644,0.5744848,-0.21438672,0.88171506,-0.79791474,-1.6683315,1.2788677,0.016819756,-0.18731707,0.00871208,0.7925866,-0.8697154,0.64292854,-1.0468034,0.23259401,-1.7963268,-1.537408,False,0.09802101
-0.50403684,1.0,1.0,1.2788677,0.016819756,-0.18731707,0.00871208,0.7925866,-0.8697154,0.64292854,-1.0468034,0.23259401,-1.7963268,-1.537408,1.2823068,0.0048493803,-0.19542617,0.0015420021,0.7853747,0.014374813,0.2853014,-1.7185636,-1.7761884,-0.2930915,-0.37957668,False,0.66655
-0.35204813,1.0,1.0,1.2823068,0.0048493803,-0.19542617,0.0015420021,0.7853747,0.014374813,0.2853014,-1.7185636,-1.7761884,-0.2930915,-0.37957668,1.283046,-0.009267527,-0.21484983,0.004218656,0.7889214,0.50883704,0.0060918448,-1.7535427,-2.68887,0.6094041,0.7948752,False,1.377063
-0.95148814,1.0,1.0,1.283046,-0.009267527,-0.21484983,0.004218656,0.7889214,0.50883704,0.0060918448,-1.7535427,-2.68887,0.6094041,0.7948752,1.2826178,-0.02687989,-0.24344882,0.011543934,0.79585296,0.41543993,-0.0707729,-2.4181921,-3.8320813,0.82807153,0.7714079,False,1.4763383
-1.0,1.0,1.0,1.2826178,-0.02687989,-0.24344882,0.011543934,0.79585296,0.41543993,-0.0707729,-2.4181921,-3.8320813,0.82807153,0.7714079,1.2820257,-0.04887246,-0.2745665,0.013950267,0.7981913,0.15932861,-0.077402264,-2.9351716,-3.8861434,-0.037390716,-0.02514321,False,1.248986
-0.89924717,1.0,1.0,1.2820257,-0.04887246,-0.2745665,0.013950267,0.7981913,0.15932861,-0.077402264,-2.9351716,-3.8861434,-0.037390716,-0.02514321,1.281175,-0.07390504,-0.30571532,0.010590691,0.79505724,0.034931056,-0.13366224,-3.2428694,-4.002865,-0.524394,-0.5193952,False,1.0625012
-0.14562723,1.0,0.70220757,1.281175,-0.07390504,-0.30571532,0.010590691,0.79505724,0.034931056,-0.13366224,-3.2428694,-4.002865,-0.524394,-0.5193952,1.2796926,-0.095717825,-0.3315226,0.0050658043,0.78905994,0.0848379,-0.21518546,-2.4598389,-2.9804702,-0.63280386,-0.6883723,False,1.057403
-0.03216262,1.0,0.8731208,1.2796926,-0.095717825,-0.3315226,0.0050658043,0.78905994,0.0848379,-0.21518546,-2.4598389,-2.9804702,-0.63280386,-0.6883723,1.2775255,-0.11171056,-0.35391513,0.0025998505,0.787793,0.29016888,-0.31092298,-1.7480776,-2.7490456,-0.013819463,0.08275281,False,1.1947253
-0.2645676,1.0,1.0,1.2775255,-0.11171056,-0.35391513,0.0025998505,0.787793,0.29016888,-0.31092298,-1.7480776,-2.7490456,-0.013819463,0.08275281,1.2743888,-0.12448057,-0.37731156,0.005852752,0.79111534,0.5388147,-0.44106153,-1.5013688,-2.9068024,0.532358,0.508362,False,1.4544252
-0.43578562,1.0,1.0,1.2743888,-0.12448057,-0.37731156,0.005852752,0.79111534,0.5388147,-0.44106153,-1.5013688,-2.9068024,0.532358,0.508362,1.2704107,-0.13652836,-0.40022236,0.009545035,0.7944977,0.52062875,-0.52228606,-1.5028634,-2.7591743,0.31649882,0.32022378,False,1.5477151
-0.13562539,1.0,1.0,1.2704107,-0.13652836,-0.40022236,0.009545035,0.7944977,0.52062875,-0.52228606,-1.5028634,-2.7591743,0.31649882,0.32022378,1.266211,-0.14641991,-0.41704985,0.008703169,0.794591,0.3214568,-0.5215694,-1.1045796,-1.8200175,-0.25099996,-0.1770825,False,1.3959618
0.15625827,1.0,1.0,1.266211,-0.14641991,-0.41704985,0.008703169,0.794591,0.3214568,-0.5215694,-1.1045796,-1.8200175,-0.25099996,-0.1770825,1.262127,-0.15195513,-0.4266081,0.0056513916,0.79186136,0.22333778,-0.51046073,-0.48142323,-0.9551732,-0.34448048,-0.37237263,False,1.2422745
0.057635225,1.0,1.0,1.262127,-0.15195513,-0.4266081,0.0056513916,0.79186136,0.22333778,-0.51046073,-0.48142323,-0.9551732,-0.34448048,-0.37237263,1.257764,-0.1543705,-0.43407702,0.004866724,0.79030424,0.3268245,-0.57926273,-0.20426702,-0.9183189,0.026581055,-0.05040563,False,1.2733347
-0.02851222,1.0,1.0,1.257764,-0.1543705,-0.43407702,0.004866724,0.79030424,0.3268245,-0.57926273,-0.20426702,-0.9183189,0.026581055,-0.05040563,1.2525543,-0.15550664,-0.44172522,0.0062459507,0.7914826,0.45773196,-0.69566476,-0.10347076,-0.9328908,0.20923617,0.22616214,False,1.4137341
0.006511282,1.0,1.0,1.2525543,-0.15550664,-0.44172522,0.0062459507,0.7914826,0.45773196,-0.69566476,-0.10347076,-0.9328908,0.20923617,0.22616214,1.2466373,-0.15558137,-0.44771516,0.0074373647,0.79306567,0.4233384,-0.7582555,0.042389568,-0.63506883,0.10310576,0.14428835,False,1.4474692
0.022968233,1.0,1.0,1.2466373,-0.15558137,-0.44771516,0.0074373647,0.79306567,0.4233384,-0.7582555,0.042389568,-0.63506883,0.10310576,0.14428835,1.2405287,-0.15460125,-0.45129874,0.0075451913,0.7932266,0.29959783,-0.76751274,0.16210845,-0.3538076,-0.03212369,-0.04742571,False,1.3424118
-0.012948945,1.0,1.0,1.2405287,-0.15460125,-0.45129874,0.0075451913,0.7932266,0.29959783,-0.76751274,0.16210845,-0.3538076,-0.03212369,-0.04742571,1.2342538,-0.15324403,-0.45383495,0.007121876,0.79250026,0.25436437,-0.80316794,0.1703554,-0.30410978,-0.06096938,-0.094002105,False,1.2599529
-0.077419646,1.0,1.0,1.2342538,-0.15324403,-0.45383495,0.007121876,0.79250026,0.25436437,-0.80316794,0.1703554,-0.30410978,-0.06096938,-0.094002105,1.2274551,-0.15238178,-0.45711604,0.006982191,0.79215,0.28360674,-0.8840342,0.0750124,-0.46310425,0.0006555916,-0.0062131877,False,1.2679863
-0.033668928,1.0,1.0,1.2274551,-0.15238178,-0.45711604,0.006982191,0.79215,0.28360674,-0.8840342,0.0750124,-0.46310425,0.0006555916,-0.0062131877,1.2201887,-0.15180585,-0.46077606,0.0067109,0.79114693,0.33791074,-0.8726269,0.06452305,-0.46346188,-0.06649721,-0.10969786,False,1.3029809
-0.041043784,1.0,1.0,1.2201887,-0.15180585,-0.46077606,0.0067109,0.79114693,0.33791074,-0.8726269,0.06452305,-0.46346188,-0.06649721,-0.10969786,1.21649,-0.15173021,-0.4652633,0.006145308,0.7907206,0.66911,-0.20413652,-0.02129164,-0.62995833,-0.052223332,-0.019890314,False,1.5394692
-0.01014236,1.0,1.0,1.21649,-0.15173021,-0.4652633,0.006145308,0.7907206,0.66911,-0.20413652,-0.02129164,-0.62995833,-0.052223332,-0.019890314,1.2169746,-0.1518428,-0.47069302,0.0060463934,0.79095733,0.8692301,0.16609235,-0.0033896759,-0.7027059,0.016776979,0.06896092,False,1.8045363
0.0890151,1.0,1.0,1.2169746,-0.1518428,-0.47069302,0.0060463934,0.79095733,0.8692301,0.16609235,-0.0033896759,-0.7027059,0.016776979,0.06896092,1.2185276,-0.15088515,-0.47509703,0.0061923373,0.7918398,0.8988607,0.16961607,0.19024648,-0.46901938,0.039335124,0.12102022,False,1.8979365
-0.03587496,1.0,1.0,1.2185276,-0.15088515,-0.47509703,0.0061923373,0.7918398,0.8988607,0.16961607,0.19024648,-0.46901938,0.039335124,0.12102022,1.2186239,-0.14939621,-0.47925553,0.0071942657,0.7926452,0.77821076,-0.10129185,0.18891296,-0.5116399,0.12974635,0.08252926,False,1.8278183
-0.02010599,1.0,1.0,1.2186239,-0.14939621,-0.47925553,0.0071942657,0.7926452,0.77821076,-0.10129185,0.18891296,-0.5116399,0.12974635,0.08252926,1.2168686,-0.14780308,-0.48260513,0.007556545,0.79293287,0.6844217,-0.25257266,0.19827735,-0.36892325,-0.004708291,0.003933491,False,1.7068161
-0.06842486,1.0,1.0,1.2168686,-0.14780308,-0.48260513,0.007556545,0.79293287,0.6844217,-0.25257266,0.19827735,-0.36892325,-0.004708291,0.003933491,1.2150116,-0.14669186,-0.48587233,0.0073725143,0.7926962,0.6754184,-0.21596187,0.10553436,-0.43393797,-0.031602204,-0.03867955,False,1.6729751
0.005907882,1.0,1.0,1.2150116,-0.14669186,-0.48587233,0.0073725143,0.7926962,0.6754184,-0.21596187,0.10553436,-0.43393797,-0.031602204,-0.03867955,1.2132225,-0.14565757,-0.48880225,0.006879522,0.79236186,0.65609765,-0.244928,0.14194916,-0.34448043,-0.05605258,-0.041719075,False,1.6624744
-0.15576729,1.0,1.0,1.2132225,-0.14565757,-0.48880225,0.006879522,0.79236186,0.65609765,-0.244928,0.14194916,-0.34448043,-0.05605258,-0.041719075,1.2106411,-0.14552918,-0.49346322,0.007295505,0.79237705,0.6275197,-0.37566376,-0.047857743,-0.6839843,0.074930444,0.036206186,False,1.6339908
-0.017865349,1.0,1.0,1.2106411,-0.14552918,-0.49346322,0.007295505,0.79237705,0.6275197,-0.37566376,-0.047857743,-0.6839843,0.074930444,0.036206186,1.2071209,-0.14558522,-0.4978974,0.0071925377,0.7926404,0.60525763,-0.46960956,0.012053835,-0.49887088,-0.035803866,0.011845235,False,1.610903
-0.04925309,1.0,1.0,1.2071209,-0.14558522,-0.4978974,0.0071925377,0.7926404,0.60525763,-0.46960956,0.012053835,-0.49887088,-0.035803866,0.011845235,1.2032368,-0.14553574,-0.5020611,0.0068472456,0.79210865,0.568602,-0.4786279,0.0034641742,-0.549284,-0.055084124,-0.053912044,False,1.5803013
-0.10019377,1.0,1.0,1.2032368,-0.14553574,-0.5020611,0.0068472456,0.79210865,0.568602,-0.4786279,0.0034641742,-0.549284,-0.055084124,-0.053912044,1.200287,-0.14589569,-0.50771636,0.0068035545,0.79192215,0.56617576,-0.30088934,-0.070050806,-0.7839389,0.015987344,-0.0049691824,False,1.5561391
0.037616648,1.0,1.0,1.200287,-0.14589569,-0.50771636,0.0068035545,0.79192215,0.56617576,-0.30088934,-0.070050806,-0.7839389,0.015987344,-0.0049691824,1.1984926,-0.14573127,-0.5128009,0.006514918,0.7918127,0.64204013,-0.19201256,0.066400416,-0.5659567,-0.038605038,-0.02422465,False,1.6073853
-0.016587328,1.0,1.0,1.1984926,-0.14573127,-0.5128009,0.006514918,0.7918127,0.64204013,-0.19201256,0.066400416,-0.5659567,-0.038605038,-0.02422465,1.1970443,-0.14511669,-0.51737756,0.0065958314,0.7917821,0.7160605,-0.1868763,0.0841012,-0.5685492,0.025687043,0.022268543,False,1.68854
0.037696403,1.0,1.0,1.1970443,-0.14511669,-0.51737756,0.0065958314,0.7917821,0.7160605,-0.1868763,0.0841012,-0.5685492,0.025687043,0.022268543,1.1952999,-0.14392589,-0.52109295,0.0066623213,0.79213804,0.71649355,-0.24056815,0.18439828,-0.41321254,0.009237767,0.045257572,False,1.7193936
-0.025709372,1.0,1.0,1.1952999,-0.14392589,-0.52109295,0.0066623213,0.79213804,0.71649355,-0.24056815,0.18439828,-0.41321254,0.009237767,0.045257572,1.193072,-0.14250098,-0.5246757,0.0070046624,0.79243016,0.6568965,-0.2999935,0.17663555,-0.45628747,0.043417636,0.032739773,False,1.6786284
0.027911648,1.0,1.0,1.193072,-0.14250098,-0.5246757,0.0070046624,0.79243016,0.6568965,-0.2999935,0.17663555,-0.45628747,0.043417636,0.032739773,1.1905376,-0.14071304,-0.5276164,0.0069621042,0.7924595,0.59202874,-0.32227054,0.24661934,-0.3264815,-0.021962112,-0.019512301,False,1.6108615
-0.065138996,1.0,1.0,1.1905376,-0.14071304,-0.5276164,0.0069621042,0.7924595,0.59202874,-0.32227054,0.24661934,-0.3264815,-0.021962112,-0.019512301,1.1879703,-0.13920811,-0.5310812,0.007068678,0.792235,0.5784117,-0.31940377,0.15678176,-0.4802088,0.014720861,-0.01978172,False,1.5755795
-0.039016746,1.0,1.0,1.1879703,-0.13920811,-0.5310812,0.007068678,0.792235,0.5784117,-0.31940377,0.15678176,-0.4802088,0.014720861,-0.01978172,1.1855022,-0.13811791,-0.5349781,0.0069913715,0.7921561,0.61112547,-0.30208382,0.123875864,-0.4927768,-0.015421151,-0.008343636,False,1.5930912
-0.043885686,1.0,1.0,1.1855022,-0.13811791,-0.5349781,0.0069913715,0.7921561,0.61112547,-0.30208382,0.123875864,-0.4927768,-0.015421151,-0.008343636,1.1831585,-0.13731052,-0.5390946,0.006917133,0.79209894,0.6560379,-0.28990012,0.08877226,-0.5273441,-0.006034374,-0.0024328835,False,1.6369673
0.03292342,1.0,1.0,1.1831585,-0.13731052,-0.5390946,0.006917133,0.79209894,0.6560379,-0.28990012,0.08877226,-0.5273441,-0.006034374,-0.0024328835,1.1808883,-0.13615836,-0.54254425,0.0066366023,0.7920623,0.66825145,-0.2812999,0.1733502,-0.39334384,-0.03322625,-0.008242667,False,1.6637455
-0.06903087,1.0,1.0,1.1808883,-0.13615836,-0.54254425,0.0066366023,0.7920623,0.66825145,-0.2812999,0.1733502,-0.39334384,-0.03322625,-0.008242667,1.1786088,-0.13516827,-0.54671794,0.0069125434,0.7921556,0.6494683,-0.29067653,0.100237526,-0.5761926,0.049168948,0.031402767,False,1.6545888
0.0071805874,1.0,1.0,1.1786088,-0.13516827,-0.54671794,0.0069125434,0.7921556,0.6494683,-0.29067653,0.100237526,-0.5761926,0.049168948,0.031402767,1.176223,-0.13403973,-0.55068773,0.006939872,0.7923593,0.6253398,-0.30339774,0.1614901,-0.45703995,-0.00852263,0.008540216,False,1.6302226
-0.020212447,1.0,1.0,1.176223,-0.13403973,-0.55068773,0.006939872,0.7923593,0.6253398,-0.30339774,0.1614901,-0.45703995,-0.00852263,0.008540216,1.1737181,-0.13275713,-0.55433685,0.0069388887,0.7922464,0.619457,-0.320001,0.15927003,-0.4540898,-0.0018624662,-0.018104136,False,1.617262
-0.05093091,1.0,1.0,1.1737181,-0.13275713,-0.55433685,0.0069388887,0.7922464,0.619457,-0.320001,0.15927003,-0.4540898,-0.0018624662,-0.018104136,1.1711062,-0.13172212,-0.55835015,0.0069862157,0.79219735,0.6226373,-0.33003464,0.1136398,-0.52409595,0.0056023,0.0030553942,False,1.6175131
0.05060373,1.0,1.0,1.1711062,-0.13172212,-0.55835015,0.0069862157,0.79219735,0.6226373,-0.33003464,0.1136398,-0.52409595,0.0056023,0.0030553942,1.1685051,-0.1302532,-0.5615015,0.0066530528,0.7921124,0.6306851,-0.32101634,0.21914434,-0.33992118,-0.044684123,-0.024368646,False,1.6245316
-0.023146441,1.0,1.0,1.1685051,-0.1302532,-0.5615015,0.0066530528,0.7921124,0.6306851,-0.32101634,0.21914434,-0.33992118,-0.044684123,-0.024368646,1.165991,-0.12865825,-0.5647907,0.006725532,0.791998,0.6346717,-0.311998,0.19058914,-0.44254252,0.02312428,0.0043460135,False,1.6305872
-0.0004959479,1.0,1.0,1.165991,-0.12865825,-0.5647907,0.006725532,0.791998,0.6346717,-0.311998,0.19058914,-0.44254252,0.02312428,0.0043460135,1.1635405,-0.12703724,-0.5682355,0.006830557,0.7921668,0.6316855,-0.30447277,0.20902753,-0.42225677,0.0111151915,0.022159576,False,1.6294218
-0.04069269,1.0,1.0,1.1635405,-0.12703724,-0.5682355,0.006830557,0.7921668,0.6316855,-0.30447277,0.20902753,-0.42225677,0.0111151915,0.022159576,1.1610818,-0.1255914,-0.5719588,0.007038547,0.7922872,0.63446265,-0.31217718,0.16594505,-0.48000038,0.023094483,0.01321942,False,1.6298895
0.03665853,1.0,1.0,1.1610818,-0.1255914,-0.5719588,0.007038547,0.7922872,0.63446265,-0.31217718,0.16594505,-0.48000038,0.023094483,0.01321942,1.158545,-0.12386909,-0.5749162,0.006813152,0.79223824,0.6324171,-0.32018018,0.23997034,-0.32284966,-0.038754042,-0.020982804,False,1.6306051
-0.026706614,1.0,1.0,1.158545,-0.12386909,-0.5749162,0.006813152,0.79223824,0.6324171,-0.32018018,0.23997034,-0.32284966,-0.038754042,-0.020982804,1.1559415,-0.12215348,-0.578012,0.006816758,0.7921031,0.6256384,-0.32979575,0.20210293,-0.41745535,0.010846972,-0.0033766043,False,1.6252152
-0.029445477,1.0,1.0,1.1559415,-0.12215348,-0.578012,0.006816758,0.7921031,0.6256384,-0.32979575,0.20210293,-0.41745535,0.010846972,-0.0033766043,1.1532834,-0.12066717,-0.5816224,0.0069288444,0.792215,0.6183969,-0.3341556,0.17737687,-0.46536523,0.014452644,0.018527454,False,1.6172057
-0.046102215,1.0,1.0,1.1532834,-0.12066717,-0.5816224,0.0069288444,0.792215,0.6183969,-0.3341556,0.17737687,-0.46536523,0.014452644,0.018527454,1.1505878,-0.119461425,-0.5856095,0.007065609,0.7923097,0.6234137,-0.34030718,0.13633943,-0.51066387,0.012649833,0.0075473185,False,1.6174651
-0.061209463,1.0,1.0,1.1505878,-0.119461425,-0.5856095,0.007065609,0.7923097,0.6234137,-0.34030718,0.13633943,-0.51066387,0.012649833,0.0075473185,1.147822,-0.11863904,-0.5899646,0.007114127,0.7923242,0.63187957,-0.3504005,0.08482009,-0.56046975,-0.0004916787,3.1471256e-05,False,1.6255585
0.029635936,1.0,1.0,1.147822,-0.11863904,-0.5899646,0.007114127,0.7923242,0.63187957,-0.3504005,0.08482009,-0.56046975,-0.0004916787,3.1471256e-05,1.1450081,-0.11750194,-0.5935297,0.0067316415,0.79217607,0.6342685,-0.35225198,0.17124937,-0.4009876,-0.05150815,-0.031448614,False,1.6309296
0.031083617,1.0,1.0,1.1450081,-0.11750194,-0.5935297,0.0067316415,0.79217607,0.6342685,-0.35225198,0.17124937,-0.4009876,-0.05150815,-0.031448614,1.1422131,-0.115812674,-0.5965169,0.006502729,0.79194075,0.62732565,-0.34807128,0.23317611,-0.3649116,-0.013409738,-0.018758303,False,1.6274464
0.010972187,1.0,1.0,1.1422131,-0.115812674,-0.5965169,0.006502729,0.79194075,0.62732565,-0.34807128,0.23317611,-0.3649116,-0.013409738,-0.018758303,1.1394699,-0.113834225,-0.5996133,0.0066354405,0.792003,0.61794895,-0.34096414,0.25581992,-0.392882,0.027132265,0.021995366,False,1.6175492
0.005223193,1.0,1.0,1.1394699,-0.113834225,-0.5996133,0.0066354405,0.792003,0.61794895,-0.34096414,0.25581992,-0.392882,0.027132265,0.021995366,1.1367675,-0.11173365,-0.6027156,0.006870104,0.79220027,0.62115914,-0.3378585,0.2658884,-0.3777328,0.02510596,0.021399915,False,1.615735
-0.011610284,1.0,1.0,1.1367675,-0.11173365,-0.6027156,0.006870104,0.79220027,0.62115914,-0.3378585,0.2658884,-0.3777328,0.02510596,0.021399915,1.1340492,-0.10970689,-0.60574174,0.007001235,0.79227954,0.62992364,-0.3428753,0.24620594,-0.37499133,0.0067346706,0.0043626428,False,1.6235282
0.012316793,1.0,1.0,1.1340492,-0.10970689,-0.60574174,0.007001235,0.79227954,0.62992364,-0.3428753,0.24620594,-0.37499133,0.0067346706,0.0043626428,1.1312844,-0.10765011,-0.6084307,0.0068615507,0.7922213,0.630924,-0.34795183,0.26227522,-0.32198572,-0.023034882,-0.013296488,False,1.6281812
0.040385786,1.0,1.0,1.1312844,-0.10765011,-0.6084307,0.0068615507,0.7922213,0.630924,-0.34795183,0.26227522,-0.32198572,-0.023034882,-0.013296488,1.1285034,-0.105294675,-0.6106509,0.0066321013,0.7920751,0.6217414,-0.34777266,0.31148508,-0.26207772,-0.023154136,-0.017885568,False,1.6226326
0.048890084,1.0,1.0,1.1285034,-0.105294675,-0.6106509,0.0066321013,0.7920751,0.6217414,-0.34777266,0.31148508,-0.26207772,-0.023154136,-0.017885568,1.1257493,-0.10255005,-0.61257535,0.0065556574,0.79200053,0.6093935,-0.34281558,0.3602628,-0.23098584,-0.00013411047,-0.0022249825,False,1.6105844
0.021692248,1.0,1.0,1.1257493,-0.10255005,-0.61257535,0.0065556574,0.79200053,0.6093935,-0.34281558,0.3602628,-0.23098584,-0.00013411047,-0.0022249825,1.1230308,-0.099673994,-0.61462086,0.0067343833,0.7920854,0.60531735,-0.3395905,0.35952908,-0.2614595,0.026491651,0.017926103,False,1.6026775
0.07692717,1.0,1.0,1.1230308,-0.099673994,-0.61462086,0.0067343833,0.7920854,0.60531735,-0.3395905,0.35952908,-0.2614595,0.026491651,0.017926103,1.1203482,-0.09640564,-0.61595833,0.0066831233,0.7921391,0.6095279,-0.33331946,0.43320793,-0.12217731,-0.014363292,-0.0048545604,False,1.6044936
0.06379597,1.0,1.0,1.1203482,-0.09640564,-0.61595833,0.0066831233,0.7921391,0.6095279,-0.33331946,0.43320793,-0.12217731,-0.014363292,-0.0048545604,1.1177154,-0.092788905,-0.61673534,0.0066250083,0.7920403,0.61105084,-0.3277054,0.46218053,-0.08562099,-0.0050360574,-0.009746193,False,1.6080085
0.064863175,1.0,1.0,1.1177154,-0.092788905,-0.61673534,0.0066250083,0.7920403,0.61105084,-0.3277054,0.46218053,-0.08562099,-0.0050360574,-0.009746193,1.1151352,-0.08896832,-0.61732215,0.006614786,0.7920424,0.6027791,-0.32041907,0.48601988,-0.06747313,0.0021306283,0.005768717,False,1.6031058
0.08349819,1.0,1.0,1.1151352,-0.08896832,-0.61732215,0.006614786,0.7920424,0.6027791,-0.32041907,0.48601988,-0.06747313,0.0021306283,0.005768717,1.1126095,-0.08485213,-0.6175489,0.006606233,0.79207593,0.5936861,-0.3142078,0.52938527,-0.008582177,0.00017875442,0.0018061406,False,1.5937562
0.019780584,1.0,1.0,1.1126095,-0.08485213,-0.6175489,0.006606233,0.79207593,0.5936861,-0.3142078,0.52938527,-0.008582177,0.00017875442,0.0018061406,1.1100876,-0.080919445,-0.61818767,0.006848467,0.7921536,0.5876689,-0.3182093,0.4722339,-0.10715471,0.031736325,0.018391673,False,1.5863981
